"task","model","weight_wall","day","run","latency","wall_zone","target_quadrant"
"variable","combined",0.5,4,50,51.3241114630298,17.4693280233784,9.94781008236641
"variable","combined",0.5,5,50,39.3179332242776,22.2658186771515,15.7345511076564
"variable","combined",0.5,6,50,58.7905554813021,32.2043305981518,12.1161491177541
"variable","combined",0.5,7,50,43.9052582731988,40.005729086065,17.4036622485629
"variable","combined",0.5,8,50,60.1071163980974,39.424437646768,18.1969670795323
"fixed","combined",0.8,1,1,60.0414341973327,2.67304427321405,8.95991608215717
"fixed","combined",0.8,2,1,37.6556512731302,7.6906798959011,23.6049678907926
"fixed","combined",0.8,3,1,50.7268755739541,15.9489731890839,25.0455079410201
"fixed","combined",0.8,4,1,34.0962485070301,8.54642561249852,34.7129308611112
"fixed","combined",0.8,5,1,49.681673925893,12.796733847545,18.062179588146
"fixed","combined",0.8,6,1,46.9407368417025,20.096708138338,21.629878430588
"fixed","combined",0.8,7,1,47.6837728796298,25.0927657531906,26.1493309284808
"fixed","combined",0.8,8,1,57.5244209690773,32.1939129007922,28.2726847547091
"fixed","combined",0.8,1,2,49.9824798553016,61.5064994232442,8.98288772486731
"fixed","combined",0.8,2,2,43.0512693514913,40.5645075543208,14.6139036088102
"fixed","combined",0.8,3,2,50.595501288689,14.8903422878395,16.8172799644708
"fixed","combined",0.8,4,2,43.5632692330298,3.82467439780106,18.7002111016594
"fixed","combined",0.8,5,2,14.0949144873977,20.1636288318144,18.6792322562828
"fixed","combined",0.8,6,2,54.6826395910975,43.8660866114554,9.56203819303118
"fixed","combined",0.8,7,2,25.7826014658735,38.3978418530998,12.4958814593895
"fixed","combined",0.8,8,2,60.2107356994778,69.3088829894886,5.27354164340466
"fixed","combined",0.8,1,3,22.6495847569675,0,26.9672894476457
"fixed","combined",0.8,2,3,20.4133671947554,1.35135135135135,18.9513133263133
"fixed","combined",0.8,3,3,42.9135725413525,0,29.06142499047
"fixed","combined",0.8,4,3,17.2675727739609,12.0083648824228,12.4060113622003
"fixed","combined",0.8,5,3,27.7678951998499,2.23673673673674,19.333773428601
"fixed","combined",0.8,6,3,32.1902763624085,3.04226634683724,23.6029019816882
"fixed","combined",0.8,7,3,38.2505070758964,9.79523233636659,15.1841266557703
"fixed","combined",0.8,8,3,25.4488808539477,4.27077600440286,24.5665686033427
"fixed","combined",0.8,1,4,48.8997810661217,46.0441389928636,14.7276388923318
"fixed","combined",0.8,2,4,47.2378800111167,39.0996922190986,14.121196868687
"fixed","combined",0.8,3,4,37.1213485159291,29.0346263606114,14.8074482449627
"fixed","combined",0.8,4,4,35.2793468109707,20.7397966657877,21.1810539443296
"fixed","combined",0.8,5,4,25.5980707373031,12.3337765957447,25.1458016717325
"fixed","combined",0.8,6,4,14.8412433334989,0,22.7842971825945
"fixed","combined",0.8,7,4,19.3039165506757,2.71084337349398,24.086037828047
"fixed","combined",0.8,8,4,6.10262463774758,0,21.6275391275391
"fixed","combined",0.8,1,5,60.1600437913049,61.94459279743,17.2086992672454
"fixed","combined",0.8,2,5,42.3370878357556,33.9760764293906,23.2730756981442
"fixed","combined",0.8,3,5,48.7615383772111,41.1782028358115,16.89237091411
"fixed","combined",0.8,4,5,39.8788595038351,21.2006930881327,17.1289733805723
"fixed","combined",0.8,5,5,17.5622061101268,15.0231191767487,21.7528855513837
"fixed","combined",0.8,6,5,6.91453231768402,0,24.3411330049261
"fixed","combined",0.8,7,5,28.5058910065481,0,26.5098588898673
"fixed","combined",0.8,8,5,28.8690414083382,0,28.6260087516767
"fixed","combined",0.8,1,6,56.532378829645,39.869883366794,9.81479937065568
"fixed","combined",0.8,2,6,48.2811532861903,21.5215337145517,18.060782020239
"fixed","combined",0.8,3,6,41.972847013038,1.57342657342657,32.1344026554463
"fixed","combined",0.8,4,6,27.0734080104782,11.6239213806328,16.7083251085669
"fixed","combined",0.8,5,6,34.3346824873789,6.16584564860427,25.7043601215265
"fixed","combined",0.8,6,6,18.6930921754953,3.28114337705664,24.4977401201338
"fixed","combined",0.8,7,6,26.0592439485787,1.92307692307692,19.3191777750601
"fixed","combined",0.8,8,6,10.2971941811773,0,20.1923076923077
"fixed","combined",0.8,1,7,47.7713889743923,34.3628717684214,11.4848880898581
"fixed","combined",0.8,2,7,20.8908989942196,23.101757855801,22.8764512171703
"fixed","combined",0.8,3,7,60.0754888194559,7.14348801080581,11.4911663518013
"fixed","combined",0.8,4,7,40.0789819027713,15.7449869607683,17.6733678649869
"fixed","combined",0.8,5,7,47.611597274484,38.935881155889,9.19101046253604
"fixed","combined",0.8,6,7,18.1100385802301,5.85379464285714,28.0741054645542
"fixed","combined",0.8,7,7,41.0593797680478,10.7846499388306,18.719709349969
"fixed","combined",0.8,8,7,25.9299986815145,10.9850160121899,17.0260262651567
"fixed","combined",0.8,1,8,45.0816251319575,10.4274177356019,22.1730539454325
"fixed","combined",0.8,2,8,44.6520851662287,4.0311986863711,23.2197902239908
"fixed","combined",0.8,3,8,26.4299611666419,16.6858086172467,28.5808967908819
"fixed","combined",0.8,4,8,17.0305574593129,5.82386363636364,27.2625561167228
"fixed","combined",0.8,5,8,32.7160996031617,7.39018626633306,18.5777597255138
"fixed","combined",0.8,6,8,12.0364901951253,0,22.5052003661985
"fixed","combined",0.8,7,8,25.1622578522461,0.862068965517241,22.1927378697156
"fixed","combined",0.8,8,8,15.4863449373563,0,20.1137255601541
"fixed","combined",0.8,1,9,49.9188082180867,36.0263095115362,17.4855436960839
"fixed","combined",0.8,2,9,56.8831347417426,20.2147025608877,24.3343158774385
"fixed","combined",0.8,3,9,30.15210058072,20.5090714869895,13.7932460400915
"fixed","combined",0.8,4,9,24.6597469447606,2.46350364963504,14.6023507045313
"fixed","combined",0.8,5,9,23.9616825496972,1.18421052631579,26.5860674413306
"fixed","combined",0.8,6,9,34.1514658432546,1.47849462365591,26.7617917396288
"fixed","combined",0.8,7,9,42.8081620464507,7.45780992259866,21.3924875068206
"fixed","combined",0.8,8,9,33.3238021425638,15.8471377912867,23.0004199328108
"fixed","combined",0.8,1,10,60.0668235771209,52.9876911804223,8.97297287865725
"fixed","combined",0.8,2,10,56.7471405095206,44.2649064109378,14.0240168402632
"fixed","combined",0.8,3,10,60.0750633700267,39.302977736997,15.762405028364
"fixed","combined",0.8,4,10,49.0265463521041,21.5810759837971,9.1412839737582
"fixed","combined",0.8,5,10,53.6021337935514,37.7504453916553,20.2302754275862
"fixed","combined",0.8,6,10,29.1468781788025,26.0744177007153,12.5620582800514
"fixed","combined",0.8,7,10,10.3012330812573,0,19.9839743589744
"fixed","combined",0.8,8,10,20.896513473809,0,25.6737810625184
"fixed","combined",0.8,1,11,60.1821660734903,56.7668670427739,7.66933794736363
"fixed","combined",0.8,2,11,50.2055044663285,50.6343878978888,12.7092380345897
"fixed","combined",0.8,3,11,43.5546536200889,41.0903825739303,17.0094383974161
"fixed","combined",0.8,4,11,37.5932840152489,25.4133787863676,24.4274670465024
"fixed","combined",0.8,5,11,35.3409876963791,26.3999899607698,22.8422894850647
"fixed","combined",0.8,6,11,34.2682878398942,31.1645204269574,20.6405131166312
"fixed","combined",0.8,7,11,60.1057352416221,32.0608797253901,12.6601465410108
"fixed","combined",0.8,8,11,46.7282109569112,39.6265308249143,16.6154358759121
"fixed","combined",0.8,1,12,60.0820404217877,36.8413530335701,20.1143771688423
"fixed","combined",0.8,2,12,38.8459281003354,30.4624746682961,16.5340257366119
"fixed","combined",0.8,3,12,41.166834692137,16.8111312026489,13.8809174696271
"fixed","combined",0.8,4,12,40.2453900262931,26.138169458207,23.5969916530887
"fixed","combined",0.8,5,12,34.1725485546947,23.3818142641672,20.5982668829506
"fixed","combined",0.8,6,12,42.0343358019249,40.4772709731248,18.1665483623047
"fixed","combined",0.8,7,12,35.0560345189818,20.2403680110518,32.7962996511692
"fixed","combined",0.8,8,12,33.5153627243735,1.70632658877173,22.9381365032382
"fixed","combined",0.8,1,13,60.0738785172979,63.4972553365323,2.68994290733421
"fixed","combined",0.8,2,13,60.0898963668569,44.6050911385794,12.1883110526933
"fixed","combined",0.8,3,13,54.7561151678659,30.9289095038305,12.137091725586
"fixed","combined",0.8,4,13,55.8926192659996,38.8421267629859,12.3295278637771
"fixed","combined",0.8,5,13,47.1738317461048,41.2220711564171,14.0332755605546
"fixed","combined",0.8,6,13,48.781629616341,33.7494309602039,14.5046790994957
"fixed","combined",0.8,7,13,50.7171866598674,30.9105926891185,14.4098425183197
"fixed","combined",0.8,8,13,22.1711854470235,26.5929957666722,26.8782119753174
"fixed","combined",0.8,1,14,39.6543007117973,31.9027722333436,18.5119031081489
"fixed","combined",0.8,2,14,43.0404680062063,17.9464339102699,26.8216189876473
"fixed","combined",0.8,3,14,42.3065213553452,15.773326792165,28.6802667312633
"fixed","combined",0.8,4,14,26.2948235615329,0.967261904761905,17.0209248001801
"fixed","combined",0.8,5,14,24.7714800867982,6.85369318181818,18.0833633820783
"fixed","combined",0.8,6,14,32.1600752793421,2.41379310344828,20.0443184614887
"fixed","combined",0.8,7,14,14.0541842579365,0.423728813559322,20.2731506896315
"fixed","combined",0.8,8,14,15.3545653231537,0,22.822898926824
"fixed","combined",0.8,1,15,33.743834025041,36.1458131679455,18.821272396019
"fixed","combined",0.8,2,15,56.5650444318711,2.12762447708408,14.2627219299177
"fixed","combined",0.8,3,15,48.734481471802,14.9464103793506,15.3653482309624
"fixed","combined",0.8,4,15,32.6237921402122,19.6607480641365,17.6358072775295
"fixed","combined",0.8,5,15,54.2085468561412,15.5326380108723,15.1625725376758
"fixed","combined",0.8,6,15,44.1946763032749,18.62066675211,24.3173540853953
"fixed","combined",0.8,7,15,22.302551977305,6.81779865975596,15.0993229838734
"fixed","combined",0.8,8,15,22.0143394933031,7.08627440113064,17.2684835687456
"fixed","combined",0.8,1,16,32.41280881098,23.900514312005,21.4589700614545
"fixed","combined",0.8,2,16,31.8568802479678,18.8319577472549,20.7819402653529
"fixed","combined",0.8,3,16,27.4284812542353,21.3339152677388,13.4426439573498
"fixed","combined",0.8,4,16,31.4557166216593,15.4350733698067,47.93998313539
"fixed","combined",0.8,5,16,30.2272707312859,7.92853086874804,27.8622612080515
"fixed","combined",0.8,6,16,19.0003741934172,7.03543351942577,17.0675859515801
"fixed","combined",0.8,7,16,52.2421617898571,5.60874721587458,17.5787919906988
"fixed","combined",0.8,8,16,48.233579515799,21.4221944147327,15.4875939228393
"fixed","combined",0.8,1,17,42.8498432076995,13.2622311742523,30.3700151355364
"fixed","combined",0.8,2,17,50.4374707110032,19.6299683052307,18.9595005793427
"fixed","combined",0.8,3,17,25.9605638114616,25.1655256743714,26.3450213475978
"fixed","combined",0.8,4,17,57.8706048021079,32.0139447649099,6.76262689822972
"fixed","combined",0.8,5,17,52.8629570846309,22.7002297739918,19.4956596932281
"fixed","combined",0.8,6,17,45.1883360903463,32.7562821552459,9.5323362068516
"fixed","combined",0.8,7,17,35.1762744030619,24.2804759116973,32.9682999832572
"fixed","combined",0.8,8,17,18.3215449372072,37.8490083157746,12.2512583309646
"fixed","combined",0.8,1,18,49.0364875232024,15.1684802275393,32.647596015731
"fixed","combined",0.8,2,18,36.625943533461,21.6261206991125,17.4194312049232
"fixed","combined",0.8,3,18,27.1472004746426,6.81686046511628,23.7866697066423
"fixed","combined",0.8,4,18,56.3725073522966,27.0657312301977,14.8010171866791
"fixed","combined",0.8,5,18,35.2260635231946,31.8730028940033,24.4009069797331
"fixed","combined",0.8,6,18,52.6631422754634,23.3771490715939,9.37682382298368
"fixed","combined",0.8,7,18,37.641636812787,22.5569272946603,15.101474924572
"fixed","combined",0.8,8,18,40.3981779885688,29.1920972479825,22.752253173757
"fixed","combined",0.8,1,19,58.7537783336426,51.9918062798625,8.47560535963424
"fixed","combined",0.8,2,19,56.2179216672948,34.9346323310412,9.67150572468252
"fixed","combined",0.8,3,19,32.44115669307,35.4173775029119,24.6952244270658
"fixed","combined",0.8,4,19,38.3117370554026,12.0632559578166,24.9973622748065
"fixed","combined",0.8,5,19,45.3930808617539,17.0150909246107,19.6039717252508
"fixed","combined",0.8,6,19,42.4475971048502,9.64355771133499,29.028142073063
"fixed","combined",0.8,7,19,47.1203426780854,24.9794934785512,23.7270758810312
"fixed","combined",0.8,8,19,36.8630248008977,18.1046834342801,26.830883930487
"fixed","combined",0.8,1,20,32.0117333881509,6.21033516613792,15.3021342949153
"fixed","combined",0.8,2,20,54.0846967723149,14.8468981445251,15.9769870088968
"fixed","combined",0.8,3,20,47.3250784471439,26.1704015699207,25.4120964919203
"fixed","combined",0.8,4,20,41.8228371618223,16.1253778608824,25.8430828411361
"fixed","combined",0.8,5,20,55.3315016299951,35.5846511865378,12.0200732263964
"fixed","combined",0.8,6,20,36.9644327905702,33.747548218372,15.3944946908334
"fixed","combined",0.8,7,20,17.9959847537928,16.2065972222222,31.694963023088
"fixed","combined",0.8,8,20,41.150593105214,13.7270632729084,25.4073739220412
"fixed","combined",0.8,1,21,59.548635005056,55.056631117653,10.3288933086754
"fixed","combined",0.8,2,21,46.5094989566227,43.5626479059307,6.20578860667356
"fixed","combined",0.8,3,21,39.1073763273793,26.1957369724749,17.2495370048846
"fixed","combined",0.8,4,21,36.3764641661783,28.3258161741171,19.3897831537395
"fixed","combined",0.8,5,21,48.6306418494944,39.7931840642548,12.0043048867105
"fixed","combined",0.8,6,21,60.248585612857,38.177358743592,12.0928608232787
"fixed","combined",0.8,7,21,27.258331558926,10.7195017182131,14.6639699345885
"fixed","combined",0.8,8,21,33.1985015138224,8.14826082547409,22.3525181845839
"fixed","combined",0.8,1,22,53.2025914793142,46.9373586261834,3.76745109538561
"fixed","combined",0.8,2,22,50.3576676753129,18.1424553965499,15.9888130412383
"fixed","combined",0.8,3,22,39.3098592464731,12.5519503929627,28.6187909867418
"fixed","combined",0.8,4,22,46.914899718219,11.6041281758454,16.3860435457594
"fixed","combined",0.8,5,22,36.2755556945163,5.4446191210408,17.4856848412412
"fixed","combined",0.8,6,22,16.6861809992745,2.75,17.0828664799253
"fixed","combined",0.8,7,22,57.7496100102609,9.88199135442948,20.4113629493507
"fixed","combined",0.8,8,22,23.1571826928246,14.6345717774289,19.1917123594142
"fixed","combined",0.8,1,23,36.7876545047675,14.8976844972178,10.458632341206
"fixed","combined",0.8,2,23,10.0692790534222,5.43478260869565,28.0365769496204
"fixed","combined",0.8,3,23,26.6933649607556,0,25.4074140615643
"fixed","combined",0.8,4,23,40.8218672222383,0,20.5942339653296
"fixed","combined",0.8,5,23,30.022960674308,0,18.0046375980111
"fixed","combined",0.8,6,23,20.4012736873006,0,22.3820008256502
"fixed","combined",0.8,7,23,14.3559024770001,0,25.8679162367687
"fixed","combined",0.8,8,23,12.9487562220821,0,23.5254354033262
"fixed","combined",0.8,1,24,39.732870960587,25.4982110890764,17.2962836973882
"fixed","combined",0.8,2,24,25.1874695980643,15.1503407630859,15.3175800234624
"fixed","combined",0.8,3,24,10.3282734441528,0,21.8548692686624
"fixed","combined",0.8,4,24,12.5027646852652,0,23.8185313651152
"fixed","combined",0.8,5,24,9.18653168155342,0,27.9626623376623
"fixed","combined",0.8,6,24,6.8502807277485,0,27.1969696969697
"fixed","combined",0.8,7,24,7.14073252285628,0,24.1954282276863
"fixed","combined",0.8,8,24,12.7405802832249,0,20.007952573742
"fixed","combined",0.8,1,25,60.0705481276411,54.6337183043741,5.09215963070503
"fixed","combined",0.8,2,25,46.0299049290107,37.669830099931,13.7899221330054
"fixed","combined",0.8,3,25,58.6906197519948,27.0074453215712,10.0069110544602
"fixed","combined",0.8,4,25,50.0550479288664,24.5024392745347,9.26076506732379
"fixed","combined",0.8,5,25,36.0064388542646,18.7762081100423,23.1598867576885
"fixed","combined",0.8,6,25,47.6330541957093,22.5581656488103,29.5700758017856
"fixed","combined",0.8,7,25,11.0090567977045,17.340675243995,25.4847028820529
"fixed","combined",0.8,8,25,18.4962972782455,6.06133979015335,30.5658442946579
"fixed","combined",0.8,1,26,46.5338513105243,21.7067583046965,13.2305107091141
"fixed","combined",0.8,2,26,50.2236576844595,46.9301167775896,15.6575157325641
"fixed","combined",0.8,3,26,47.3249613945369,48.8380207512444,17.350661044392
"fixed","combined",0.8,4,26,60.0539944310564,51.6744828476784,13.4230337366954
"fixed","combined",0.8,5,26,48.0253073715754,21.7913810824856,24.6250723218521
"fixed","combined",0.8,6,26,38.0589890026812,41.6855380954428,14.7188413325296
"fixed","combined",0.8,7,26,60.1132547958114,36.6512398002076,12.6952723676944
"fixed","combined",0.8,8,26,50.0628609781812,19.8836593934203,16.7559742262841
"fixed","combined",0.8,1,27,52.1893844943458,45.1872301360596,13.875797572534
"fixed","combined",0.8,2,27,46.0159285592766,19.9144836425353,6.36213476106396
"fixed","combined",0.8,3,27,38.349446209485,33.1692898707991,6.96994575476052
"fixed","combined",0.8,4,27,53.3164523199124,36.8047538430201,11.8125390219908
"fixed","combined",0.8,5,27,45.0094163259585,38.866632085183,4.92335395201637
"fixed","combined",0.8,6,27,60.1844310741029,39.6932539025493,16.1692765732045
"fixed","combined",0.8,7,27,50.4099352497748,33.5992647788341,17.5133402839498
"fixed","combined",0.8,8,27,37.6402038981786,21.0239920525971,18.6679693771956
"fixed","combined",0.8,1,28,30.1639117814169,11.5466628534447,22.6176182141994
"fixed","combined",0.8,2,28,47.2430361182789,23.7274988512819,19.8908984342515
"fixed","combined",0.8,3,28,38.0986091831614,13.5500072277223,19.0007580244685
"fixed","combined",0.8,4,28,6.84194922156765,0,20.8647005668282
"fixed","combined",0.8,5,28,27.720835798073,0,31.1186214906842
"fixed","combined",0.8,6,28,17.870274048067,0,59.8520956255057
"fixed","combined",0.8,7,28,32.1114397391878,0.808457711442786,67.156121341473
"fixed","combined",0.8,8,28,33.3831743611891,29.3501769124756,12.0845472074014
"fixed","combined",0.8,1,29,60.0479810416519,73.5922825105969,0.6225159000745
"fixed","combined",0.8,2,29,44.6081295260181,45.7626145499147,7.19661556414126
"fixed","combined",0.8,3,29,54.5099217663424,31.1257780027475,12.1438760174651
"fixed","combined",0.8,4,29,47.0909778901271,32.2475862726757,11.7141376108819
"fixed","combined",0.8,5,29,42.7043143834798,20.1147843764924,8.12227080483715
"fixed","combined",0.8,6,29,45.4242381691444,21.0738712982035,16.4548127533558
"fixed","combined",0.8,7,29,20.8920359812907,19.0643396151871,31.2667747776484
"fixed","combined",0.8,8,29,39.7431177471054,19.6278185614674,32.5015342673583
"fixed","combined",0.8,1,30,54.2805652050693,76.1469826380825,9.19378524006688
"fixed","combined",0.8,2,30,60.0477812061499,81.1078902905256,0.440204598949846
"fixed","combined",0.8,3,30,54.8488495937846,43.3180394152373,4.83221266124355
"fixed","combined",0.8,4,30,55.4858342026753,41.0798186605959,5.4420283186054
"fixed","combined",0.8,5,30,45.3799517437214,39.3657927268339,15.7903332296105
"fixed","combined",0.8,6,30,40.8298759565873,20.9416103594217,19.0493090472096
"fixed","combined",0.8,7,30,29.8054785944149,26.602453532488,20.1594294017701
"fixed","combined",0.8,8,30,34.0050723936478,34.4760651775772,9.53801710920446
"fixed","combined",0.8,1,31,60.0505659113001,22.7648630508416,18.8086195951688
"fixed","combined",0.8,2,31,36.2950671560127,45.2212827063271,15.18567357367
"fixed","combined",0.8,3,31,47.1503671047366,38.5043951110324,29.5486007328431
"fixed","combined",0.8,4,31,49.484352446064,48.4403748818802,20.0888795557784
"fixed","combined",0.8,5,31,58.4356024948097,37.5733136024017,14.2626565905326
"fixed","combined",0.8,6,31,60.0492648041781,36.6982255911745,8.7869041997732
"fixed","combined",0.8,7,31,48.5879949711793,34.8477953127416,11.3297186028712
"fixed","combined",0.8,8,31,60.138531065957,37.364462087523,16.5387749174514
"fixed","combined",0.8,1,32,35.0492269505523,26.4220504673107,14.1874839973586
"fixed","combined",0.8,2,32,60.2157398041583,90.746995396721,2.39234449760766
"fixed","combined",0.8,3,32,53.5106961680204,77.9703866900834,4.89739115240903
"fixed","combined",0.8,4,32,60.112576036849,84.7370781060833,4.52241819664897
"fixed","combined",0.8,5,32,60.1989276103095,55.9767266665649,12.5365793316441
"fixed","combined",0.8,6,32,60.1060873655391,27.8280722210312,9.42131648015614
"fixed","combined",0.8,7,32,47.7935023090567,27.9579609424397,16.1080247968107
"fixed","combined",0.8,8,32,40.4451274573577,9.43877551020408,16.9416566608654
"fixed","combined",0.8,1,33,43.0723084064194,62.952708541997,9.08260699828815
"fixed","combined",0.8,2,33,59.0475950180835,43.0643107077536,11.2960688367496
"fixed","combined",0.8,3,33,53.1561550102011,23.3105473867561,20.909416396381
"fixed","combined",0.8,4,33,48.8747189044161,38.0293838844694,15.6156458322115
"fixed","combined",0.8,5,33,60.0566062755893,50.8569788238899,12.673569125226
"fixed","combined",0.8,6,33,26.9633171266499,18.6900599898109,23.4030767637621
"fixed","combined",0.8,7,33,41.9888054847061,20.2747555307489,16.8875467077563
"fixed","combined",0.8,8,33,35.9399838168695,4.15782993764645,26.4623396481195
"fixed","combined",0.8,1,34,21.8948992995085,0,28.0766462959205
"fixed","combined",0.8,2,34,19.4192889397521,3.26086956521739,20.9248708287268
"fixed","combined",0.8,3,34,27.831883532572,2.22772277227723,20.3921321551078
"fixed","combined",0.8,4,34,32.0317899327695,0,25.1975574712644
"fixed","combined",0.8,5,34,19.9882144672472,0,23.9503133215708
"fixed","combined",0.8,6,34,38.0959351806537,7.94750324595571,19.9532406920027
"fixed","combined",0.8,7,34,38.8349220759471,2.47714997922725,25.8901914890562
"fixed","combined",0.8,8,34,46.2823619758683,12.1402048280127,18.2482260145438
"fixed","combined",0.8,1,35,60.0876043297783,87.9343441034617,0.84998634998635
"fixed","combined",0.8,2,35,60.1804360554156,71.4475692167644,3.52596575396926
"fixed","combined",0.8,3,35,60.10369503356,51.2767634479105,12.0473010090496
"fixed","combined",0.8,4,35,53.3965198578735,42.4746424885744,7.52727052359405
"fixed","combined",0.8,5,35,60.0908073988413,37.2660503164596,9.58495637913052
"fixed","combined",0.8,6,35,40.3174091710276,43.3637094897588,10.9044636448819
"fixed","combined",0.8,7,35,48.060848333502,13.625659019804,16.6695684253036
"fixed","combined",0.8,8,35,51.7377621400783,22.6914017588119,26.4372224112211
"fixed","combined",0.8,1,36,51.2771728631514,39.6707971997355,16.5639878972681
"fixed","combined",0.8,2,36,60.2011230875666,69.0444864994757,7.4590438442123
"fixed","combined",0.8,3,36,60.1554982948984,54.7638796169846,11.5243558773244
"fixed","combined",0.8,4,36,48.5762035334856,56.2246472412254,17.0687342201455
"fixed","combined",0.8,5,36,60.140719939519,39.1358152738553,15.986650358071
"fixed","combined",0.8,6,36,49.5738578455681,43.7628345346441,17.0857022019057
"fixed","combined",0.8,7,36,32.1683348467376,20.8035958035958,26.2851707831761
"fixed","combined",0.8,8,36,52.3821236750018,12.4741621651417,13.7404132424223
"fixed","combined",0.8,1,37,56.0187713647925,19.1596220016555,17.7125470038771
"fixed","combined",0.8,2,37,60.028772423333,32.6389317299047,13.5542981794864
"fixed","combined",0.8,3,37,49.8423087876532,32.6036480279771,23.2070984740855
"fixed","combined",0.8,4,37,56.957321838888,31.756797600139,16.4584816742284
"fixed","combined",0.8,5,37,37.4148496207231,22.6093420165781,27.7378798161482
"fixed","combined",0.8,6,37,45.676887430588,37.5484731532259,13.3841956173434
"fixed","combined",0.8,7,37,30.6137875444646,14.6593341563865,14.179204349104
"fixed","combined",0.8,8,37,30.4994281074166,41.0712958608217,16.6792041996392
"fixed","combined",0.8,1,38,60.0843788920133,81.4905329914449,4.11344396949124
"fixed","combined",0.8,2,38,54.3207640225502,48.7215824602522,13.1129690842982
"fixed","combined",0.8,3,38,42.8386550784815,27.8658849102774,10.557834202694
"fixed","combined",0.8,4,38,26.4074364434786,4.48717948717949,17.9276240007372
"fixed","combined",0.8,5,38,33.75280926771,4.73613469156763,20.0837695717789
"fixed","combined",0.8,6,38,19.2711213527883,7.82208588957055,20.7384303414617
"fixed","combined",0.8,7,38,29.6666192518353,1.68539325842697,25.302979102506
"fixed","combined",0.8,8,38,26.0861516122802,0,27.2409966618526
"fixed","combined",0.8,1,39,46.5269257985653,42.3676498942624,8.7943758519707
"fixed","combined",0.8,2,39,52.7773817765044,17.4156093699534,21.4090349190788
"fixed","combined",0.8,3,39,34.6834127544878,19.0021674455546,13.9782601688942
"fixed","combined",0.8,4,39,26.9980863264678,19.1418067747855,24.2102875081598
"fixed","combined",0.8,5,39,22.9658738481,11.879868318268,37.3815742923828
"fixed","combined",0.8,6,39,29.9033465679335,18.8281599496602,20.602089467686
"fixed","combined",0.8,7,39,18.0777938751031,20.2992667725093,25.3416124682561
"fixed","combined",0.8,8,39,23.2540831012863,9.58772041188359,15.058557377642
"fixed","combined",0.8,1,40,35.6831958914578,11.217008797654,12.6719234838426
"fixed","combined",0.8,2,40,28.8833997819754,14.5417711609352,23.7975555942535
"fixed","combined",0.8,3,40,30.7021780595196,12.3126526312429,25.601696301735
"fixed","combined",0.8,4,40,44.4932698366871,19.8114203381667,17.7821550376806
"fixed","combined",0.8,5,40,22.0575278875931,5.92105263157895,24.5232399179768
"fixed","combined",0.8,6,40,32.0047026049936,4.10506070441159,24.1671479139925
"fixed","combined",0.8,7,40,42.6430022203322,4.90619391107047,26.0527017659564
"fixed","combined",0.8,8,40,28.4113818901404,6.66305916305916,23.728354978355
"fixed","combined",0.8,1,41,43.4467371816995,4.91139454822507,13.8746754938979
"fixed","combined",0.8,2,41,24.3566688260802,12.0364939719778,15.9221458237908
"fixed","combined",0.8,3,41,36.691668269534,16.3983021081918,32.6599670137446
"fixed","combined",0.8,4,41,15.0951114696908,13.5835590976442,17.205257705577
"fixed","combined",0.8,5,41,10.9440373643925,0,24.5172311348782
"fixed","combined",0.8,6,41,28.2268197179262,1.10169491525424,19.693220160646
"fixed","combined",0.8,7,41,19.8152755944483,1.37362637362637,27.0962110805861
"fixed","combined",0.8,8,41,6.9619041957955,0,21.699452508276
"fixed","combined",0.8,1,42,43.5740326964885,50.5889987118479,5.54419850106675
"fixed","combined",0.8,2,42,50.6860626735033,42.599381056471,15.7385315416245
"fixed","combined",0.8,3,42,22.4853095093547,14.4095065562457,31.830811176492
"fixed","combined",0.8,4,42,46.2127592324981,2.20175047560447,13.0787749144668
"fixed","combined",0.8,5,42,34.0888564532662,8.98472038019452,27.5556087696892
"fixed","combined",0.8,6,42,31.5331982940186,4.7640065913371,23.9911087568843
"fixed","combined",0.8,7,42,23.1559565182797,0,19.9222370859371
"fixed","combined",0.8,8,42,19.0110127994116,0,29.4003614171013
"fixed","combined",0.8,1,43,45.5423028564169,16.048695344159,16.915982838888
"fixed","combined",0.8,2,43,15.5864739683413,0,18.1974823422192
"fixed","combined",0.8,3,43,24.6135541887587,0,16.7981397372625
"fixed","combined",0.8,4,43,11.515310934786,0,27.630505158595
"fixed","combined",0.8,5,43,7.01499272563288,0,23.3849483849484
"fixed","combined",0.8,6,43,6.87622833140327,0,26.7460362218427
"fixed","combined",0.8,7,43,15.4366250080619,0,22.8587770510783
"fixed","combined",0.8,8,43,13.0000512827877,0,24.1752887590426
"fixed","combined",0.8,1,44,46.7452309376326,22.2060286398764,25.185667956153
"fixed","combined",0.8,2,44,30.4335819605419,12.5969666693671,35.5503351308159
"fixed","combined",0.8,3,44,35.2730158120831,5.98520304774878,14.1617511029226
"fixed","combined",0.8,4,44,29.2861552874112,3.96296296296296,19.4564316282405
"fixed","combined",0.8,5,44,30.7838356600405,0,23.9511863922241
"fixed","combined",0.8,6,44,39.5784717416878,5.87761674718196,22.8702006647947
"fixed","combined",0.8,7,44,34.3068180568122,1.79104076532395,25.0370454257537
"fixed","combined",0.8,8,44,36.8193574710568,7.08189489835059,23.7930464987427
"fixed","combined",0.8,1,45,21.8802123070844,19.0446452902171,42.053984037411
